latitude,longitude,title,thumbnail_url,reference_url,artist_name,year,art_type,location_description
34.019088,-118.172486,"Read between the lines (Cuidense Amigos), East Los Angeles, 1975",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1159,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1159,,1975,,
34.060665,-118.194222,"The murals of Ramona Gardens. Ring of fire, Los Angeles, 1975",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1001,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1001,,1975,,
34.057812,-118.196681,"The murals of Ramona Gardens. A human embryo and Native American families, Los Angelels, ca. 1975",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/969,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/969,,1975,,
34.059522,-118.19993,"The murals of Ramona Gardens. Adam y Eva, Los Angeles, 1975",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1002,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1002,,1975,,
34.067378,-118.203235,"The learning tree, Los Angeles, 1975",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1158,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1158,,1975,,
34.019182,-118.208352,"The murals of Estrada Courts. Leopard crouching in a tree, Los Angeles, 1975",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1013,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1013,,1975,,
34.019348,-118.208706,"The murals of Estrada Courts. Pastel-hued landscape, Los Angeles, 1975",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1017,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1017,,1975,,
34.061728,-118.214197,"Stoddard Automotive, Lincoln Heights, 1975",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1163,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1163,,1975,,
34.061728,-118.214197,"Stoddard Automotive, Lincoln Heights, 1975, panel 1 of 2",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1164,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1164,,1975,,
34.061728,-118.214197,"Stoddard Automotive, Lincoln Heights, 1975",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1933,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1933,,1975,,
34.086502,-118.21907,"A history of Mexico, Cypress Park, Los Angeles, 1975",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/458,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/458,,1975,,
34.051379,-118.247631,"Cathedral of St. Vibiana, Los Angeles, 1975",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/75,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/75,,1975,,
34.086733,-118.250871,"The worker's mural, Echo Park, Lis Angeles, 1975",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/307,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/307,,1975,,
34.086467,-118.252008,"Profiles of skulls and eagles, Los Angeles,  1975, detail",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/315,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/315,,1975,,
34.086467,-118.252008,"Profiles of skulls and eagles, Los Angeles,  1975",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/316,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/316,,1975,,
34.086467,-118.252008,"Profiles of skulls and eagles, Los Angeles,  1975",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1861,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1861,,1975,,
34.016171,-118.284473,"The history of Mexico and mankind, Los Angeles, 1975",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/933,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/933,,1975,,
34.016171,-118.284473,"The history of Mexico and mankind, Los Angeles, 1975, detail 1 of 2",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/934,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/934,,1975,,
34.016171,-118.284473,"The history of Mexico and mankind, Los Angeles, 1975, detail 2 of 2",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/935,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/935,,1975,,
34.016171,-118.284473,"The history of Mexico and mankind, Los Angeles, 1975",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/2041,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/2041,,1975,,
33.985627,-118.467636,"The people of Venice vs. the Developers (aka The Jaya Mural), Venice, 1975, detail 1 of 2",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/682,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/682,,1975,,
33.985627,-118.467636,"The people of Venice vs. the Developers (aka The Jaya Mural), Venice, 1975",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/683,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/683,,1975,,
33.985627,-118.467636,"The people of Venice vs. the Developers (aka The Jaya Mural), Venice, 1975, detail 2 of 2",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/684,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/684,,1975,,
33.985627,-118.467636,"The people of Venice vs. the Developers (aka The Jaya Mural), Venice, 1975",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1922,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1922,,1975,,
33.946119,-118.083587,"History of Santa Fe Springs, Santa Fe Springs, 1976",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1171,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1171,,1976,,
34.055785,-118.177625,"La Doliente de Hidalgo (the sorrow of Father Hidalgo), 1976, detail 1 of 2",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/985,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/985,,1976,,
34.055785,-118.177625,"La Doliente de Hidalgo (the sorrow of Father Hidalgo), 1976",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/986,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/986,,1976,,
34.055785,-118.177625,"La Doliente de Hidalgo (the sorrow of Father Hidalgo), 1976, detail 2 of 2",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/987,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/987,,1976,,
34.055785,-118.177625,"La Doliente de Hidalgo (The sorrow of Father Hidalgo), Los Angeles, 1976",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1782,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1782,,1976,,
34.057608,-118.192829,"The murals of Ramona Gardens. La mujer, Los Angles,  1976",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1005,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1005,,1976,,
34.060458,-118.194029,"The murals of Ramona Gardens. La adelita, Los Angeles, 1976",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1006,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1006,,1976,,
34.020543,-118.207279,"The murals of Estrada Courts. If we could share, Los Angeles, 1976",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/991,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/991,,1976,,
34.018753,-118.207336,"The murals of Estrada Courts. Two women under a tree, Los Angeles, 1976",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/4,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/4,,1976,,
34.020808,-118.207757,"The murals of Estrada Courts. Olympia, Los Angeles, 1976",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/5,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/5,,1976,,
34.046947,-118.207891,"Advancements of Man, Los Angeles, 1976 (repainted in 1995)",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1781,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1781,,1976,,
34.020143,-118.208728,"The murals of Estrada Courts. Ocean fantasy, Los Angeles, 1976",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1019,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1019,,1976,,
34.020137,-118.210337,"The murals of Estrada Courts. The moon reflecting off water, Los Angeles, 1976",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1012,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1012,,1976,,
34.104609,-118.23791,"People reading and studying, Cypress Park, Los Angeles, 1976, detail",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/455,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/455,,1976,,
34.104609,-118.23791,"People reading and studying, Cypress Park, Los Angeles, 1976",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/456,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/456,,1976,,
34.104609,-118.23791,"People reading and studying, Cypress Park, Los Angeles, 1976, enlarged view",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/457,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/457,,1976,,
34.104609,-118.23791,"People reading and studying, Cypress Park, Los Angeles, 1976",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1877,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1877,,1976,,
34.064779,-118.239933,"Castelar Street School, 1976",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/76,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/76,,1976,,
33.938675,-118.242127,"Peace and love, Los Angeles, 1976",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/862,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/862,,1976,,
34.089171,-118.24953,"Room 8, Echo Park, Los Angeles, 1976",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/308,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/308,,1976,,
34.01884,-118.278683,"Transportation brought art to the people, Los Angeles, 1976",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/928,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/928,,1976,,
34.091451,-118.279849,"American Legion (Ages), Los Angeles, 1976",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1770,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1770,,1976,,
33.707223,-118.294044,"Breaching whale, San Pedro, 1976",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1269,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1269,,1976,,
34.378504,-118.43884,"Placerita Canyon before man, Newhall, 1976",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/557,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/557,,1976,,
34.378504,-118.43884,"A dream come true: Gold, Newhall, 1976",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/558,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/558,,1976,,
34.378504,-118.43884,"Placerita Canyon before man and A dream come true: Gold, Newhall, 1976",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1897,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1897,,1976,,
34.159599,-118.442144,"Senior couple posing in front of a park-like landscape, Van Nuys, 1976",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/560,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/560,,1976,,
34.017564,-118.478032,"Your travel agent, Santa Monica, 1976",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/829,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/829,,1976,,
34.019067,-118.20655,"The murals of Estrada Courts. The United Union Farmworkers Union theme, Los Angeles, 1977",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1014,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1014,,1977,,
34.018756,-118.206979,"The murals of Estrada Courts. Outer space, Los Angeles, 1977",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1011,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1011,,1977,,
34.073985,-118.215294,"Chicano time trip, Los Angeles, 1977",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1777,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1777,,1977,,
34.069174,-118.218169,"Quetzalcoatl, 1977, detail 1 of 2",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/977,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/977,,1977,,
34.069174,-118.218169,"Quetzalcoatl, 1977",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/978,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/978,,1977,,
34.069174,-118.218169,"Quetzalcoatl, 1977, detail 2 of 2",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/979,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/979,,1977,,
34.069174,-118.218169,"Quetzalcoatl, Los Angeles, 1977",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1779,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1779,,1977,,
33.919877,-118.22407,"Ethnic simplicity, Compton, 1977",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1964,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1964,,1977,,
34.063575,-118.228018,"Employment through the ages, Los Angeles, 1977",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1762,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1762,,1977,,
34.050588,-118.244069,"To protect and to serve, 1977, detail 1 of 2",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/43,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/43,,1977,,
34.050588,-118.244069,"To protect and to serve, 1977, detail 2 of 2",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/44,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/44,,1977,,
34.050588,-118.244069,"To protect and to serve, Los Angeles, 1977",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1759,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1759,,1977,,
34.047326,-118.296962,"Belvedere, the education train, Los Angeles, ca.1977",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/980,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/980,,1977,,
33.958774,-118.085057,"Neighborhood Center for SociaL Services, Santa Fe Springs, 1978",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1172,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1172,,1978,,
34.078998,-118.117688,"Spanish Mexican rider on horseback, Alhambra, 1978",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1406,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1406,,1978,,
34.035288,-118.160555,"Eight-Deer Ocelot-Claw, Mixtec Chieftain or Life of an Aztec King, East Los Angeles, 1978",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1337,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1337,,1978,,
34.055717,-118.178215,"Ofrenda Maya, City Terrace, 1978",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1336,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1336,,1978,,
34.040716,-118.18006,"Tree of knowledge (aka READ), City Terrace,  1978",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1338,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1338,,1978,,
34.040716,-118.18006,"Tree of knowledge (aka READ), City Terrace,  1978, detail",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1339,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1339,,1978,,
34.040716,-118.18006,"Tree of knowledge (aka READ), City Terrace,  1978",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1976,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1976,,1978,,
34.120758,-118.196497,"History of Highland Park, Los Angeles, 1978",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1881,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1881,,1978,,
34.019832,-118.209763,"The murals of Estrada Courts. We are not a minority, Los Angeles, 1978",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1793,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1793,,1978,,
34.246291,-118.27544,"Home Savings of America, Tujunga, Los Angeles, 1978",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/531,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/531,,1978,,
33.944541,-118.278542,"Learning, 1978",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/929,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/929,,1978,,
33.944541,-118.278542,"Learning, 1978, detail 1 of 1",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/930,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/930,,1978,,
33.944541,-118.278542,"Learning, Los Angeles, 1978",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1761,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1761,,1978,,
34.060073,-118.279409,"The Holy Trinity with the virgin, Los Angeles, 1978",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/115,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/115,,1978,,
34.199167,-118.392019,"Social harmony flourishes on mutual understanding, North Hollywood, Los Angeles, 1978",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/559,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/559,,1978,,
33.993669,-118.454354,"Nurturance, Venice, 1978, detail 1 of 2",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/677,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/677,,1978,,
33.993669,-118.454354,"Nurturance, Venice, 1978",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/678,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/678,,1978,,
33.993669,-118.454354,"Nurturance, Venice, 1978, detail 2 of 2",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/689,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/689,,1978,,
33.993669,-118.454354,"Nurturance, Venice, 1978",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1920,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1920,,1978,,
33.987993,-118.473344,"Fall of Icarus, Venice, 1978",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/690,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/690,,1978,,
34.040685,-118.157299,"Respect what you see, Boyle Heights, 1979",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1340,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1340,,1979,,
34.040685,-118.157299,"Respect what you see, Boyle Heights, 1979, detail",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1341,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1341,,1979,,
34.040685,-118.157299,"Respect what you see, Boyle Heights, 1979",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1977,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1977,,1979,,
34.013245,-118.169718,"Homeboy crow, City of Commerce, 1979",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1945,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1945,,1979,,
33.77866,-118.179399,"Cirio's Automotive, Long Beach, 1979",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1136,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1136,,1979,,
34.087515,-118.217676,"Return of the Maya, Cypress Park, Los Angeles, 1979, detail 1 of 4",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/490,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/490,,1979,,
34.087515,-118.217676,"Return of the Maya, Cypress Park, Los Angeles, 1979, detail 2 of 4",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/491,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/491,,1979,,
34.087515,-118.217676,"Return of the Maya, Cypress Park, Los Angeles, 1979, detail 3 of 4",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/492,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/492,,1979,,
34.087515,-118.217676,"Return of the Maya, Cypress Park, Los Angeles, 1979, detail 4 of 4",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/493,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/493,,1979,,
34.087515,-118.217676,"Return of the Maya, Cypress Park, Los Angeles, 1979",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1882,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1882,,1979,,
34.057068,-118.238211,"Father Hidalgo rang the bell of Dolores, Los Angeles, 1979",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/45,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/45,,1979,,
33.787167,-118.254822,"Mexican revolutionaries, Los Angeles, 1979, detail 1 of 4",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1130,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1130,,1979,,
33.787167,-118.254822,"Mexican revolutionaries, Los Angeles, 1979, detail 2 of 4",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1131,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1131,,1979,,
33.787167,-118.254822,"Mexican revolutionaries, Los Angeles, 1979, detail 3 of 4",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1132,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1132,,1979,,
33.787167,-118.254822,"Mexican revolutionaries, Los Angeles, 1979, detail 4 of 4",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1133,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1133,,1979,,
33.787167,-118.254822,"Mexican revolutionaries, Los Angeles, 1979",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1134,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1134,,1979,,
33.787167,-118.254822,"Mexican revolutionaries, Los Angeles, 1979",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1848,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1848,,1979,,
34.072658,-118.274603,"Egyptian, Echo Park, Los Angeles, 1979",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/309,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/309,,1979,,
33.835649,-118.318634,"6 L.A. artists, Torrance, 1979",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1959,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1959,,1979,,
34.002599,-118.415515,"Moonscapes I-IV (slide II), 1979",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/756,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/756,,1979,,
34.002599,-118.415515,"Moonscapes I-IV (slide I), 1979",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/757,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/757,,1979,,
34.002599,-118.415515,"Moonscapes I-IV (slide III), 1979",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/758,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/758,,1979,,
34.002599,-118.415515,"Moonscapes I-IV (slide IV), 1979",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/759,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/759,,1979,,
34.002599,-118.415515,"Moonscapes I-IV, Culver City, 1979",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1712,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1712,,1979,,
33.987184,-118.473247,"St. Charles painting, Venice, 1979",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/679,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/679,,1979,,
34.044139,-118.16312,"The History of L.A., East Los Angeles, 1980, detail 1 of 2",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1348,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1348,,1980,,
34.044139,-118.16312,"The History of L.A., East Los Angeles, 1980",http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1351,http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1351,,1980,,
